,Longitude,Latitude,vin cnt,accuracy,type,city,country,county,street,number,postdirectional,predirectional,prefix,state,street,suffix,zip,address,lat,lng,source
4307,-77.3345915,38.0123705,14,1,nearest_street,Milford,US,Caroline County,Us Hwy 301,18149,,,VA,Us Hwy 301,,22514,"18149 Us Hwy 301, Milford, VA 22514",38.012124,-77.335275,TIGER/Line® dataset from the US Census Bureau,
4308,-77.3314015,38.8549075,983,1,nearest_street,Fairfax,US,Fairfax city,US 50,,,,VA,US 50,,22030,"US 50, Fairfax, VA 22030",38.855357,-77.330535,TIGER/Line® dataset from the US Census Bureau,
4309,-77.3291347,38.8544655,201,1,nearest_street,Fairfax,US,Fairfax city,US 50,,,,VA,US 50,,22030,"US 50, Fairfax, VA 22030",38.854675,-77.328768,TIGER/Line® dataset from the US Census Bureau,
4310,-77.3268511,38.8546035,305,1,nearest_street,Fairfax,US,Fairfax city,US 50,,,,VA,US 50,,22030,"US 50, Fairfax, VA 22030",38.853988,-77.32678,TIGER/Line® dataset from the US Census Bureau,
4311,-77.3259529,38.85441,544,1,nearest_street,Fairfax,US,Fairfax city,US 50,,,,VA,US 50,,22030,"US 50, Fairfax, VA 22030",38.853988,-77.32678,TIGER/Line® dataset from the US Census Bureau,
4312,-77.3247742,38.8538518,540,1,nearest_street,Fairfax,US,Fairfax city,US 50,,,,VA,US 50,,22030,"US 50, Fairfax, VA 22030",38.853192,-77.325139,TIGER/Line® dataset from the US Census Bureau,
4313,-77.3209283,38.8526654,333,1,nearest_street,Fairfax,US,Fairfax city,US 50,,,,VA,US 50,,22030,"US 50, Fairfax, VA 22030",38.85322,-77.32093,TIGER/Line® dataset from the US Census Bureau,
4314,-77.3186501,38.5707496,1537,1,nearest_street,Dumfries,US,Prince William County,Us Hwy 1 Bus,17600,,,VA,Us Hwy 1 Bus,,22026,"17600 Us Hwy 1 Bus, Dumfries, VA 22026",38.571027,-77.319118,TIGER/Line® dataset from the US Census Bureau,
4315,-77.317919,38.5733175,174,1,nearest_street,Dumfries,US,Prince William County,Us Hwy 1,17472,,,VA,Us Hwy 1,,22026,"17472 Us Hwy 1, Dumfries, VA 22026",38.572795,-77.316988,TIGER/Line® dataset from the US Census Bureau,
4316,-77.315442,39.5280621,8,1,rooftop,Woodsboro,US,Frederick County,S Main St,609,,S,MD,Main,St,21798,"609 S Main St, Woodsboro, MD 21798",39.528058,-77.315426,Frederick County,
4317,-77.3143984,38.5752446,212,1,nearest_street,Dumfries,US,Prince William County,Us Hwy 1,17348,,,VA,Us Hwy 1,,22026,"17348 Us Hwy 1, Dumfries, VA 22026",38.57528,-77.314245,TIGER/Line® dataset from the US Census Bureau,
4318,-77.314261,38.572632,84,1,nearest_street,Dumfries,US,Prince William County,Us Hwy 1,17432,,,VA,Us Hwy 1,,22026,"17432 Us Hwy 1, Dumfries, VA 22026",38.573847,-77.315814,TIGER/Line® dataset from the US Census Bureau,
4319,-77.312532,39.287229,91,1,rooftop,Ijamsville,US,Frederick County,Urbana Pike,1909,,,MD,Urbana,Pike,21754,"1909 Urbana Pike, Ijamsville, MD 21754",39.28722,-77.312648,Frederick County,
4320,-77.3115012,38.8573312,1176,1,nearest_street,Fairfax,US,Fairfax city,Us Hwy 29,10600,,,VA,Us Hwy 29,,22030,"10600 Us Hwy 29, Fairfax, VA 22030",38.856837,-77.311488,TIGER/Line® dataset from the US Census Bureau,
4321,-77.3114678,38.652212,1345,1,rooftop,Woodbridge,US,Prince William County,Noblewood Plz,13779,,,VA,Noblewood,Plz,22193,"13779 Noblewood Plz, Woodbridge, VA 22193",38.652485,-77.311546,Virginia Geographic Information Network (VGIN),
4322,-77.3108348,38.8570895,92,1,nearest_street,Fairfax,US,Fairfax city,Us Hwy 29,10590,,,VA,Us Hwy 29,,22030,"10590 Us Hwy 29, Fairfax, VA 22030",38.857112,-77.310794,TIGER/Line® dataset from the US Census Bureau,
4323,-77.3103113,38.8578371,809,1,nearest_street,Fairfax,US,Fairfax city,US 50,,,,VA,US 50,,22030,"US 50, Fairfax, VA 22030",38.857366,-77.310199,TIGER/Line® dataset from the US Census Bureau,
4324,-77.3038851,38.8590712,102,1,nearest_street,Fairfax,US,Fairfax city,US 50,,,,VA,US 50,,22030,"US 50, Fairfax, VA 22030",38.859327,-77.304318,TIGER/Line® dataset from the US Census Bureau,
4325,-77.3029934,38.8591277,76,1,nearest_street,Fairfax,US,Fairfax city,US 50,,,,VA,US 50,,22030,"US 50, Fairfax, VA 22030",38.859777,-77.303042,TIGER/Line® dataset from the US Census Bureau,
4326,-77.300647,38.660337,88,1,rooftop,Woodbridge,US,Prince William County,Fowke Ln,13606,,,VA,Fowke,Ln,22192,"13606 Fowke Ln, Woodbridge, VA 22192",38.660197,-77.300526,Prince William,
4327,-77.2998559,38.8601995,1500,1,nearest_street,Fairfax,US,Fairfax city,Us Hwy 29,10349,,,VA,Us Hwy 29,,22030,"10349 Us Hwy 29, Fairfax, VA 22030",38.860678,-77.300206,TIGER/Line® dataset from the US Census Bureau,
4328,-77.297071,38.661724,245,1,rooftop,Woodbridge,US,Prince William County,Minnieville Rd,13274,,,VA,Minnieville,Rd,22192,"13274 Minnieville Rd, Woodbridge, VA 22192",38.661625,-77.297392,Prince William,
4329,-77.2900561,38.6131906,68,1,nearest_street,Woodbridge,US,Prince William County,Us Hwy 1,15620,,,VA,Us Hwy 1,,22191,"15620 Us Hwy 1, Woodbridge, VA 22191",38.613093,-77.289307,TIGER/Line® dataset from the US Census Bureau,
4330,-77.2887104,38.6126625,1027,1,nearest_street,Woodbridge,US,Prince William County,Us Hwy 1,15620,,,VA,Us Hwy 1,,22191,"15620 Us Hwy 1, Woodbridge, VA 22191",38.613093,-77.289307,TIGER/Line® dataset from the US Census Bureau,
4331,-77.2864936,38.6500161,2633,1,nearest_street,Woodbridge,US,Prince William County,I 95,,,,VA,I 95,,22192,"I 95, Woodbridge, VA 22192",38.648702,-77.284383,TIGER/Line® dataset from the US Census Bureau,
4332,-77.2822297,38.8643824,364,1,nearest_street,Fairfax,US,Fairfax city,Us Hwy 29,9866,,,VA,Us Hwy 29,,22030,"9866 Us Hwy 29, Fairfax, VA 22030",38.863846,-77.282657,TIGER/Line® dataset from the US Census Bureau,
4333,-77.2786934,38.8646352,705,1,nearest_street,Fairfax,US,Fairfax city,Us Hwy 29,9700,,,VA,Us Hwy 29,,22031,"9700 Us Hwy 29, Fairfax, VA 22031",38.864274,-77.279018,TIGER/Line® dataset from the US Census Bureau,
4334,-77.2763229,38.8650652,179,1,nearest_street,Fairfax,US,Fairfax city,Us Hwy 29,9500,,,VA,Us Hwy 29,,22030,"9500 Us Hwy 29, Fairfax, VA 22030",38.864556,-77.27647,TIGER/Line® dataset from the US Census Bureau,
4335,-77.275363,38.630556,480,1,nearest_street,Woodbridge,US,Prince William County,Us Hwy 1,14894,,,VA,Us Hwy 1,,22191,"14894 Us Hwy 1, Woodbridge, VA 22191",38.629596,-77.274825,TIGER/Line® dataset from the US Census Bureau,
4336,-77.2738189,38.6294525,1552,1,nearest_street,Woodbridge,US,Prince William County,Us Hwy 1,14894,,,VA,Us Hwy 1,,22191,"14894 Us Hwy 1, Woodbridge, VA 22191",38.629596,-77.274825,TIGER/Line® dataset from the US Census Bureau,
4337,-77.2732433,38.6337867,517,1,rooftop,Woodbridge,US,Prince William County,Jefferson Davis Hwy,14700,,,VA,Jefferson Davis,Hwy,22191,"14700 Jefferson Davis Hwy, Woodbridge, VA 22191",38.63358,-77.272942,Prince William,
4338,-77.2725319,39.1793717,7,1,rooftop,Germantown,US,Montgomery County,Waters Rd,19705,,,MD,Waters,Rd,20874,"19705 Waters Rd, Germantown, MD 20874",39.179378,-77.272591,Montgomery,
4339,-77.2721412,38.6352542,470,1,rooftop,Woodbridge,US,Prince William County,Opitz Blvd,1880,,,VA,Opitz,Blvd,22191,"1880 Opitz Blvd, Woodbridge, VA 22191",38.634908,-77.271614,Prince William,
4340,-77.270928,38.6367679,253,1,rooftop,Woodbridge,US,Prince William County,Jefferson Davis Hwy,14530,,,VA,Jefferson Davis,Hwy,22191,"14530 Jefferson Davis Hwy, Woodbridge, VA 22191",38.636544,-77.270484,Prince William,
4341,-77.2708088,38.6356874,782,1,nearest_street,Woodbridge,US,Prince William County,Us Hwy 1,14600,,,VA,Us Hwy 1,,22191,"14600 Us Hwy 1, Woodbridge, VA 22191",38.635026,-77.270679,TIGER/Line® dataset from the US Census Bureau,
4342,-77.2656558,38.6448547,826,1,nearest_street,Woodbridge,US,Prince William County,Us Hwy 1,14221,,,VA,Us Hwy 1,,22191,"14221 Us Hwy 1, Woodbridge, VA 22191",38.644979,-77.264568,TIGER/Line® dataset from the US Census Bureau,
4343,-77.2650912,38.6421837,900,1,nearest_street,Woodbridge,US,Prince William County,Us Hwy 1,14262,,,VA,Us Hwy 1,,22191,"14262 Us Hwy 1, Woodbridge, VA 22191",38.642164,-77.266015,TIGER/Line® dataset from the US Census Bureau,
4344,-77.2648207,39.1811404,579,1,rooftop,Germantown,US,Montgomery County,Germantown Rd,19750,,,MD,Germantown,Rd,20874,"19750 Germantown Rd, Germantown, MD 20874",39.180928,-77.264875,Montgomery,
4345,-77.264165,38.6433,948,1,nearest_street,Woodbridge,US,Prince William County,Us Hwy 1,14242,,,VA,Us Hwy 1,,22191,"14242 Us Hwy 1, Woodbridge, VA 22191",38.644979,-77.264568,TIGER/Line® dataset from the US Census Bureau,
4346,-77.2638213,38.6441982,978,1,nearest_street,Woodbridge,US,Prince William County,Us Hwy 1,14221,,,VA,Us Hwy 1,,22191,"14221 Us Hwy 1, Woodbridge, VA 22191",38.644979,-77.264568,TIGER/Line® dataset from the US Census Bureau,
4347,-77.2579773,39.17568,379,1,rooftop,Germantown,US,Montgomery County,Middlebrook Rd,12501,,,MD,Middlebrook,Rd,20874,"12501 Middlebrook Rd, Germantown, MD 20874",39.175712,-77.258238,Montgomery,
4348,-77.2520024,39.1751187,203,1,rooftop,Germantown,US,Montgomery County,Amaranth Dr,19501,,,MD,Amaranth,Dr,20874,"19501 Amaranth Dr, Germantown, MD 20874",39.175276,-77.251922,Statewide,
4349,-77.2500989,39.177855,154,1,nearest_street,Germantown,US,Montgomery County,I 270,,,,MD,I 270,,20874,"I 270, Germantown, MD 20874",39.178824,-77.249487,TIGER/Line® dataset from the US Census Bureau,
4350,-77.250067,39.175243,933,1,rooftop,Germantown,US,Montgomery County,Amaranth Dr,19525,,,MD,Amaranth,Dr,20874,"19525 Amaranth Dr, Germantown, MD 20874",39.17542,-77.250635,Montgomery,
4351,-77.2496053,39.1774343,274,1,nearest_street,Germantown,US,Montgomery County,I 270,,,,MD,I 270,,20874,"I 270, Germantown, MD 20874",39.177449,-77.248745,TIGER/Line® dataset from the US Census Bureau,
4352,-77.2450263,38.6499305,32,1,rooftop,Woodbridge,US,Prince William County,Highams Ct,847,,,VA,Highams,Ct,22191,"847 Highams Ct, Woodbridge, VA 22191",38.649755,-77.24508,Prince William,
4353,-77.2445979,38.9277248,531,1,rooftop,Vienna,US,Fairfax County,Spring Hill Rd,1586,,,VA,Spring Hill,Rd,22182,"1586 Spring Hill Rd, Vienna, VA 22182",38.927588,-77.244753,Fairfax,
4354,-77.2436238,38.9292102,350,1,rooftop,Vienna,US,Fairfax County,Westwood Center Dr,8601,,,VA,Westwood Center,Dr,22182,"8601 Westwood Center Dr, Vienna, VA 22182",38.929312,-77.243298,Virginia Geographic Information Network (VGIN),
4355,-77.2432237,38.9327335,2763,1,rooftop,Vienna,US,Fairfax County,Leesburg Pike,8610,,,VA,Leesburg,Pike,22182,"8610 Leesburg Pike, Vienna, VA 22182",38.932535,-77.243365,Fairfax,
4356,-77.243223,38.928683,1157,1,rooftop,Vienna,US,Fairfax County,Leesburg Pike,8545,,,VA,Leesburg,Pike,22182,"8545 Leesburg Pike, Vienna, VA 22182",38.928663,-77.243324,Fairfax,
4357,-77.2429401,38.9281638,32,1,rooftop,Vienna,US,Fairfax County,Spring Hill Rd,1580,,,VA,Spring Hill,Rd,22182,"1580 Spring Hill Rd, Vienna, VA 22182",38.928169,-77.242807,Fairfax,
4358,-77.2415032,38.9302523,2,1,rooftop,Vienna,US,Fairfax County,Leesburg Pike,8590,,,VA,Leesburg,Pike,22182,"8590 Leesburg Pike, Vienna, VA 22182",38.930153,-77.241746,Fairfax,
4359,-77.2414754,38.9273536,860,1,rooftop,Vienna,US,Fairfax County,Leesburg Pike,8527,,,VA,Leesburg,Pike,22182,"8527 Leesburg Pike, Vienna, VA 22182",38.92735,-77.241452,Fairfax,
4360,-77.24131,38.928337,882,1,rooftop,Vienna,US,Fairfax County,Spring Hill Rd,1579,,,VA,Spring Hill,Rd,22182,"1579 Spring Hill Rd, Vienna, VA 22182",38.928559,-77.241245,Virginia Geographic Information Network (VGIN),
4361,-77.241243,38.931332,1313,1,rooftop,Vienna,US,Fairfax County,Leesburg Pike,8598,,,VA,Leesburg,Pike,22182,"8598 Leesburg Pike, Vienna, VA 22182",38.930998,-77.241892,Fairfax,
4362,-77.2412308,38.9267123,463,1,rooftop,Vienna,US,Fairfax County,Leesburg Pike,8525,,,VA,Leesburg,Pike,22182,"8525 Leesburg Pike, Vienna, VA 22182",38.926829,-77.240953,Virginia Geographic Information Network (VGIN),
4363,-77.2410219,38.9297764,101,1,rooftop,Vienna,US,Fairfax County,Leesburg Pike,8548,,,VA,Leesburg,Pike,22182,"8548 Leesburg Pike, Vienna, VA 22182",38.929727,-77.240934,Fairfax,
4364,-77.2395588,38.9318122,2,1,rooftop,Vienna,US,Fairfax County,Tyco Rd,8500,,,VA,Tyco,Rd,22182,"8500 Tyco Rd, Vienna, VA 22182",38.931985,-77.239369,Virginia Geographic Information Network (VGIN),
4365,-77.2382035,38.9243817,475,1,rooftop,Vienna,US,Fairfax County,Leesburg Pike,8435,,,VA,Leesburg,Pike,22182,"8435 Leesburg Pike, Vienna, VA 22182",38.924418,-77.238123,Virginia Geographic Information Network (VGIN),
4366,-77.2371213,38.9257129,75,1,rooftop,Vienna,US,Fairfax County,Leesburg Pike,8448,,,VA,Leesburg,Pike,22182,"8448 Leesburg Pike, Vienna, VA 22182",38.925608,-77.237755,Virginia Geographic Information Network (VGIN),
4367,-77.236796,38.8733135,1587,1,nearest_street,Fairfax,US,Fairfax County,Us Hwy 29,8415,,,VA,Us Hwy 29,,22031,"8415 Us Hwy 29, Fairfax, VA 22031",38.873697,-77.235982,TIGER/Line® dataset from the US Census Bureau,
4368,-77.2357846,38.9180585,2047,1,rooftop,Vienna,US,Fairfax County,Chain Bridge Rd,2050,,,VA,Chain Bridge,Rd,22182,"2050 Chain Bridge Rd, Vienna, VA 22182",38.918083,-77.235804,Virginia Geographic Information Network (VGIN),
4369,-77.2357191,38.8694792,25,1,rooftop,Fairfax,US,Fairfax County,Prosperity Ave,2953,,,VA,Prosperity,Ave,22031,"2953 Prosperity Ave, Fairfax, VA 22031",38.869584,-77.235697,Virginia Geographic Information Network (VGIN),
4370,-77.23398,38.9187973,1174,1,rooftop,Vienna,US,Fairfax County,Chain Bridge Rd,2020,,,VA,Chain Bridge,Rd,22182,"2020 Chain Bridge Rd, Vienna, VA 22182",38.918847,-77.234481,Virginia Geographic Information Network (VGIN),
4371,-77.2245908,38.2799195,12,1,rooftop,King George,US,King George County,Stanley Rd,7122,,,VA,Stanley,Rd,22485,"7122 Stanley Rd, King George, VA 22485",38.280174,-77.225155,Virginia Geographic Information Network (VGIN),
4372,-77.2182157,39.1453985,910,1,rooftop,Gaithersburg,US,Montgomery County,Firstfield Rd,503,,,MD,Firstfield,Rd,20878,"503 Firstfield Rd, Gaithersburg, MD 20878",39.145328,-77.218378,Montgomery,
4373,-77.217859,39.1592959,447,1,rooftop,Gaithersburg,US,Montgomery County,N Frederick Ave,979,,N,MD,Frederick,Ave,20879,"979 N Frederick Ave, Gaithersburg, MD 20879",39.159109,-77.218191,Montgomery,
4374,-77.2176026,39.1590202,114,1,rooftop,Gaithersburg,US,Montgomery County,N Frederick Ave,953,,N,MD,Frederick,Ave,20879,"953 N Frederick Ave, Gaithersburg, MD 20879",39.158865,-77.217537,Statewide,
4375,-77.2166822,39.1575774,1946,1,rooftop,Gaithersburg,US,Montgomery County,N Frederick Ave,903,,N,MD,Frederick,Ave,20879,"903 N Frederick Ave, Gaithersburg, MD 20879",39.157507,-77.216814,Montgomery,
4376,-77.2163721,39.1459403,470,1,nearest_street,Gaithersburg,US,Montgomery County,I 270,,,,MD,I 270,,20878,"I 270, Gaithersburg, MD 20878",39.146721,-77.215575,TIGER/Line® dataset from the US Census Bureau,
4377,-77.2162134,39.1566628,1039,1,rooftop,Gaithersburg,US,Montgomery County,N Frederick Ave,901,,N,MD,Frederick,Ave,20879,"901 N Frederick Ave, Gaithersburg, MD 20879",39.156642,-77.216275,Montgomery,
4378,-77.2154824,39.1583025,151,1,rooftop,Gaithersburg,US,Montgomery County,Russell Ave,904,,,MD,Russell,Ave,20879,"904 Russell Ave, Gaithersburg, MD 20879",39.158366,-77.215315,Montgomery,
4379,-77.2133453,39.1549662,1,1,rooftop,Gaithersburg,US,Montgomery County,N Frederick Ave,625,,N,MD,Frederick,Ave,20879,"625 N Frederick Ave, Gaithersburg, MD 20879",39.1548,-77.213256,Montgomery,
4380,-77.2126497,39.1555861,997,1,rooftop,Gaithersburg,US,Montgomery County,N Frederick Ave,623,,N,MD,Frederick,Ave,20879,"623 N Frederick Ave, Gaithersburg, MD 20879",39.155607,-77.212273,Montgomery,
4381,-77.2101069,39.1549686,510,1,rooftop,Gaithersburg,US,Montgomery County,Russell Ave,803,,,MD,Russell,Ave,20879,"803 Russell Ave, Gaithersburg, MD 20879",39.155439,-77.210138,Montgomery,
4382,-77.1971492,38.7301607,2,1,nearest_street,Newington,US,Fairfax County,I 95,,,,VA,I 95,,22122,"I 95, Newington, VA 22122",38.730987,-77.197806,TIGER/Line® dataset from the US Census Bureau,
4383,-77.1898079,38.8938903,29,1,rooftop,Falls Church,US,Falls Church city,W Broad St,1231,,W,VA,Broad,St,22046,"1231 W Broad St, Falls Church, VA 22046",38.893897,-77.18979,Virginia Geographic Information Network (VGIN),
4384,-77.1875683,38.7430289,158,1,nearest_street,Springfield,US,Fairfax County,I 95,,,,VA,I 95,,22150,"I 95, Springfield, VA 22150",38.743297,-77.187769,TIGER/Line® dataset from the US Census Bureau,
4385,-77.1870922,38.8921556,63,1,rooftop,Falls Church,US,Falls Church city,W Broad St,1103,,W,VA,Broad,St,22046,"1103 W Broad St, Falls Church, VA 22046",38.892163,-77.187077,Virginia Geographic Information Network (VGIN),
4386,-77.185803,38.775405,494,1,rooftop,Springfield,US,Fairfax County,Utica St,7011,,,VA,Utica,St,22150,"7011 Utica St, Springfield, VA 22150",38.775979,-77.186173,Virginia Geographic Information Network (VGIN),
4387,-77.184224,38.775778,8,1,rooftop,Springfield,US,Fairfax County,Backlick Rd,6590,,,VA,Backlick,Rd,22150,"6590 Backlick Rd, Springfield, VA 22150",38.775788,-77.184331,Virginia Geographic Information Network (VGIN),
4388,-77.183688,38.7501327,98,1,nearest_street,Springfield,US,Fairfax County,I 95,,,,VA,I 95,,22150,"I 95, Springfield, VA 22150",38.750235,-77.184683,TIGER/Line® dataset from the US Census Bureau,
4389,-77.1834002,38.7766936,850,1,nearest_street,Springfield,US,Fairfax County,I 95,,,,VA,I 95,,22150,"I 95, Springfield, VA 22150",38.776144,-77.181702,TIGER/Line® dataset from the US Census Bureau,
4390,-77.1831948,38.7757208,875,1,nearest_street,Springfield,US,Fairfax County,I 95,,,,VA,I 95,,22150,"I 95, Springfield, VA 22150",38.775471,-77.181881,TIGER/Line® dataset from the US Census Bureau,
4391,-77.1824767,38.7533006,1266,1,nearest_street,Springfield,US,Fairfax County,I 95,,,,VA,I 95,,22150,"I 95, Springfield, VA 22150",38.752976,-77.183988,TIGER/Line® dataset from the US Census Bureau,
4392,-77.1805309,38.8793869,27,1,rooftop,Falls Church,US,Falls Church city,S Washington St,700,,S,VA,Washington,St,22046,"700 S Washington St, Falls Church, VA 22046",38.879359,-77.180496,City of Falls Church,
4393,-77.1800775,38.1932133,386,1,nearest_street,King George,US,King George County,Us Hwy 301,15898,,,VA,Us Hwy 301,,22485,"15898 Us Hwy 301, King George, VA 22485",38.194637,-77.180109,TIGER/Line® dataset from the US Census Bureau,
4394,-77.1799909,38.7713965,971,1,rooftop,Springfield,US,Fairfax County,Spring Mall Rd,6719,,,VA,Spring Mall,Rd,22150,"6719 Spring Mall Rd, Springfield, VA 22150",38.771585,-77.179799,Virginia Geographic Information Network (VGIN),
4395,-77.1798345,38.8794501,25,1,rooftop,Falls Church,US,Falls Church city,S Washington St,624,,S,VA,Washington,St,22046,"624 S Washington St, Falls Church, VA 22046",38.879398,-77.179719,City of Falls Church,
4396,-77.1796176,38.1936499,390,1,nearest_street,King George,US,King George County,Us Hwy 301,15898,,,VA,Us Hwy 301,,22485,"15898 Us Hwy 301, King George, VA 22485",38.194637,-77.180109,TIGER/Line® dataset from the US Census Bureau,
4397,-77.1763692,38.868703,149,1,nearest_street,Falls Church,US,Fairfax County,US 50,,,,VA,US 50,,22042,"US 50, Falls Church, VA 22042",38.869319,-77.176389,TIGER/Line® dataset from the US Census Bureau,
4398,-77.1758909,39.1206154,264,1,rooftop,Gaithersburg,US,Montgomery County,Frederick Rd,16200,,,MD,Frederick,Rd,20877,"16200 Frederick Rd, Gaithersburg, MD 20877",39.120822,-77.175772,Montgomery,
4399,-77.1738856,38.8713879,850,1,rooftop,Falls Church,US,Fairfax County,Annandale Rd,2923,,,VA,Annandale,Rd,22042,"2923 Annandale Rd, Falls Church, VA 22042",38.871389,-77.173885,Virginia Geographic Information Network (VGIN),
4400,-77.1732233,38.8791422,607,1,rooftop,Falls Church,US,Falls Church city,Hillwood Ave,100,,,VA,Hillwood,Ave,22046,"100 Hillwood Ave, Falls Church, VA 22046",38.879167,-77.172961,City of Falls Church,
4401,-77.1725586,39.1258944,2981,0.99,rooftop,Gaithersburg,US,Montgomery County,Shady Grove Rd,16401,,,MD,Shady Grove,Rd,20877,"16401 Shady Grove Rd, Gaithersburg, MD 20877",39.125539,-77.173475,City of Rockville,
4402,-77.1702068,39.1671573,493,1,rooftop,Gaithersburg,US,Montgomery County,Bonanza Way,18956,,,MD,Bonanza,Way,20879,"18956 Bonanza Way, Gaithersburg, MD 20879",39.167256,-77.170513,Montgomery,
4403,-77.1644237,39.1720636,467,1,rooftop,Gaithersburg,US,Montgomery County,Cessna Ave,8042,,,MD,Cessna,Ave,20879,"8042 Cessna Ave, Gaithersburg, MD 20879",39.172072,-77.164446,Montgomery,
4404,-77.1639534,39.1036949,1,1,rooftop,Rockville,US,Montgomery County,Rice Ct,1,,,MD,Rice,Ct,20850,"1 Rice Ct, Rockville, MD 20850",39.103697,-77.163959,City of Rockville,
